Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,Airline,AirTime,ArrDelay,DepDelay,Dest,Distance,TaxiIn,TaxiOut
4,7,1,1646,1618,1824,1759,Delta,71,25,28,DTW,383,7,20
4,7,1,1725,1652,1919,1836,United,72,43,33,CHS,441,13,29
4,7,1,1231,1211,1421,1355,United,76,26,20,CHS,441,10,24
4,7,1,1803,1640,1840,1734,United,79,66,83,BNA,542,5,13
4,7,1,1820,1640,1904,1736,United,86,88,100,HSV,595,8,10
4,7,1,1512,1506,1704,1652,Southwest,88,12,6,ATL,533,11,13
4,7,1,900,835,1105,1027,United,89,38,25,ATL,533,12,24
4,7,1,2309,2150,2354,2249,United,89,65,79,SPI,657,3,13
4,7,1,1507,1435,1610,1545,United,89,25,32,ORD,589,5,29
4,7,1,1833,1805,1929,1900,Southwest,90,29,28,MDW,577,5,21
4,7,1,629,600,715,705,United,90,10,29,ORD,589,5,11
4,7,1,1325,1216,1520,1407,Delta,93,73,69,ATL,533,9,13
4,7,1,1152,838,1304,943,United,100,201,194,ORD,589,6,26
4,7,1,932,858,1156,1112,United,108,44,34,MCO,758,12,24
4,7,1,2154,2145,4,2355,United,112,9,9,MCO,758,3,15
4,7,1,1511,1445,1726,1659,United,114,27,26,MCO,758,5,16
4,7,1,1407,1340,1615,1550,Southwest,115,25,27,MCO,758,6,7
4,7,1,726,720,937,925,Southwest,116,12,6,MCO,758,5,10
4,7,1,1948,1905,2200,2125,Southwest,118,35,43,TPA,810,5,9
4,7,1,1154,1144,1415,1354,Southwest,119,21,10,MCO,758,12,10
4,7,1,1733,1714,1919,1910,Delta,131,9,19,MSP,908,7,28
4,7,1,2112,1740,2243,1925,United,135,198,212,MSY,954,4,12
4,7,1,1514,1440,1755,1720,JetBlue,137,35,34,FLL,901,7,17
4,7,1,1027,1020,1300,1258,JetBlue,138,2,7,FLL,901,5,10
4,7,1,1330,1300,1532,1505,American,163,27,30,DFW,1172,9,10
4,7,1,1741,1720,1946,1935,American,164,11,21,DFW,1172,5,16
4,7,1,1825,1735,2046,1941,United,172,65,50,OKC,1136,5,24
4,7,1,1811,1755,2028,2031,United,176,-3,16,AUS,1297,4,17
4,7,1,1722,1711,1902,1903,United,192,-1,11,DEN,1452,5,23
4,7,1,2232,2155,20,2336,United,205,44,37,DEN,1452,7,16
4,7,1,1450,1441,1659,1645,United,290,14,9,LAS,2066,6,13
4,7,1,1301,1255,1520,1505,Southwest,296,15,6,LAS,2066,4,19
4,7,1,2210,1750,40,2013,United,305,267,260,LAX,2288,10,15
4,7,1,1446,1435,1731,1656,United,312,35,11,SAN,2253,2,31
4,7,1,1735,1719,2010,2000,United,312,10,16,SFO,2419,4,19
4,7,1,1811,1800,2053,2030,American,318,23,11,LAX,2288,13,11
4,7,1,1834,1812,2119,2040,United,321,39,22,SAN,2253,2,22
4,7,1,836,830,1128,1115,United,334,13,6,SFO,2419,4,14
4,8,2,853,815,1007,914,United,39,53,38,ROA,177,5,30
4,8,2,2249,2208,2347,2312,United,40,35,41,RDU,224,8,10
4,8,2,1112,1100,1223,1207,United,41,16,12,EWR,213,6,24
4,8,2,1846,1700,1948,1817,United,41,91,106,GSO,239,3,18
4,8,2,1807,1720,1905,1831,United,41,34,47,RDU,224,4,13
4,8,2,1558,1541,1659,1639,United,42,20,17,ORF,157,3,16
4,8,2,842,835,1033,948,United,42,45,7,RDU,224,4,65
4,8,2,1312,1235,1417,1346,United,44,31,37,RDU,224,5,16
4,8,2,1451,1435,1617,1600,United,53,17,16,BDL,326,5,28
4,8,2,2040,1759,2201,1929,United,55,152,161,LGA,229,3,23
4,8,2,1455,1224,1625,1352,United,56,153,151,MYR,372,3,31
4,8,2,2307,2200,25,2324,United,58,61,67,CAE,401,5,15
4,8,2,1237,1231,1405,1357,United,61,8,6,CAE,401,5,22
4,8,2,1107,857,1240,1029,United,61,131,130,DTW,383,6,26
4,8,2,1038,900,1207,1024,American,62,103,98,CLT,321,7,20
4,8,2,1450,1435,1623,1611,United,63,12,15,BOS,413,7,23
4,8,2,830,820,1005,948,United,63,17,10,MYR,372,2,30
4,8,2,1854,1840,2034,2016,United,65,18,14,BOS,413,8,27
4,8,2,911,901,1036,1036,United,66,0,10,MHT,418,2,17
4,8,2,1355,1220,1527,1350,United,66,97,95,BOS,413,9,17
4,8,2,2140,2130,2301,2306,United,66,-5,10,BOS,413,4,11
4,8,2,838,820,936,909,United,79,27,18,BNA,542,7,32
4,8,2,1237,1215,1321,1311,United,82,10,22,HSV,595,4,18
4,8,2,1659,1640,1808,1734,United,83,34,19,BNA,542,8,38
4,8,2,1250,1211,1436,1355,United,83,41,39,CHS,441,8,15
4,8,2,917,835,1101,1021,United,87,40,42,SAV,515,4,13
4,8,2,1845,1645,1951,1745,United,91,126,120,BHM,638,7,28
4,8,2,1813,1805,1904,1900,Southwest,93,4,8,MDW,577,3,15
4,8,2,1818,1718,1925,1836,United,101,49,60,ORD,589,12,14
4,8,2,2344,2145,149,2355,United,104,114,119,MCO,758,6,15
4,8,2,1346,1340,1545,1550,Southwest,106,-5,6,MCO,758,4,9
4,8,2,2100,1941,2213,2040,United,108,93,79,ORD,589,10,15
4,8,2,2022,2000,2140,2055,Southwest,114,45,22,MDW,577,16,8
4,8,2,1842,1747,2057,2015,United,171,42,55,IAH,1190,6,18
4,8,2,1945,1850,2240,2126,United,198,74,55,SAT,1362,6,31
4,8,2,833,815,1219,1206,United,201,13,18,SJU,1571,4,21
4,8,2,1929,1750,2132,1951,United,278,101,99,PHX,1956,6,19
4,8,2,1736,1730,2010,2006,United,306,4,6,SEA,2306,5,23
4,8,2,1311,1250,1542,1524,United,308,18,21,SEA,2306,8,15
4,8,2,1514,1440,1746,1730,United,318,16,34,SFO,2419,5,9
4,8,2,952,920,1250,1145,American,330,65,32,LAX,2288,7,21
4,8,2,1703,1650,2015,1920,United,333,55,13,LAX,2288,8,31
4,9,3,2245,2205,2354,2308,United,34,46,40,PIT,183,8,27
4,9,3,1256,1232,1406,1330,United,38,36,24,ORF,157,3,29
4,9,3,1652,1541,1819,1639,United,38,100,71,ORF,157,13,36
4,9,3,850,835,958,948,United,44,10,15,RDU,224,7,17
4,9,3,842,831,947,945,United,45,2,11,ROC,289,6,14
4,9,3,1516,1224,1618,1342,United,46,156,172,SYR,296,3,13
4,9,3,1553,1450,1659,1557,United,47,62,63,EWR,213,6,13
4,9,3,2207,2155,2315,2317,United,48,-2,12,CLT,321,4,16
4,9,3,2048,1700,2205,1833,United,50,212,228,CLT,321,5,22
4,9,3,1356,1340,1604,1455,JetBlue,52,69,16,JFK,228,7,69
4,9,3,1445,1435,1602,1600,United,54,2,10,BDL,326,5,18
4,9,3,1415,1355,1535,1516,United,56,19,20,CLT,321,6,18
4,9,3,2123,1940,2246,2110,JetBlue,56,96,103,JFK,228,16,11
4,9,3,1746,1659,1927,1806,United,58,81,47,EWR,213,13,30
4,9,3,1230,1224,1431,1348,United,58,43,6,PVD,372,4,59
4,9,3,2028,1910,2200,2036,United,59,84,78,CAE,401,5,28
4,9,3,1702,1652,1818,1818,United,63,0,10,CAE,401,3,10
4,9,3,17,2155,137,2323,United,63,134,142,DTW,383,5,12
4,9,3,2136,2130,2300,2306,United,68,-6,6,BOS,413,6,10
4,9,3,1231,1220,1413,1408,Delta,68,5,11,DTW,383,13,21
4,9,3,2134,1840,2303,2016,United,70,167,174,BOS,413,5,14
4,9,3,2158,2150,2342,2330,United,73,12,8,CHS,441,7,24
4,9,3,1604,1435,1746,1611,United,76,95,89,BOS,413,8,18
4,9,3,1700,1652,1841,1836,United,77,5,8,CHS,441,5,19
4,9,3,1359,1220,1551,1411,Delta,84,100,99,ATL,533,13,15
4,9,3,1821,1759,2120,1929,United,85,111,22,LGA,229,5,89
4,9,3,1711,1650,1908,1837,United,86,31,21,SAV,515,4,27
4,9,3,1801,1743,1954,1935,Southwest,86,19,18,ATL,533,10,17
4,9,3,1739,1725,1945,1916,Delta,90,29,14,ATL,533,9,27
4,9,3,1655,1645,1800,1745,United,94,15,10,BHM,638,5,26
4,9,3,1732,1718,1841,1836,United,103,5,14,ORD,589,9,17
4,9,3,1159,1139,1404,1349,Southwest,104,15,20,MCO,758,9,12
4,9,3,1712,1703,1920,1913,Southwest,109,7,9,MCO,758,8,11
4,9,3,1816,1805,1945,1900,Southwest,133,45,11,MDW,577,5,11
4,9,3,609,600,822,817,United,172,5,9,IAH,1190,5,16
4,9,3,720,705,939,915,American,180,24,15,DFW,1172,7,12
4,9,3,1804,1755,2028,2031,United,184,-3,9,AUS,1297,5,15
4,9,3,1940,1900,2220,2124,United,184,56,40,IAH,1190,23,13
4,9,3,1930,1850,2211,2126,United,199,45,40,SAT,1362,4,18
4,9,3,810,755,1152,1135,American,200,17,15,SJU,1571,6,16
4,9,3,1717,1711,1917,1903,United,214,14,6,DEN,1452,7,19
4,9,3,1031,951,1232,1137,United,222,55,40,DEN,1452,6,13
4,9,3,1651,1640,1911,1830,United,223,41,11,DEN,1452,8,29
4,9,3,1817,1804,2027,2018,United,230,9,13,ABQ,1628,7,13
4,9,3,2002,1715,2143,1913,American,262,150,167,PHX,1956,7,12
4,9,3,1823,1750,2046,2013,United,299,33,33,LAX,2288,6,18
4,9,3,1507,1435,1730,1656,United,310,34,32,SAN,2253,2,11
4,9,3,2010,1938,2242,2225,United,312,17,32,SFO,2419,5,15
4,9,3,1509,1500,1741,1725,American,313,16,9,LAX,2288,4,15
4,9,3,1425,1415,1704,1650,JetBlue,315,14,10,LGB,2277,4,20
4,9,3,2122,1910,2400,2140,United,317,140,132,LAX,2288,11,10
4,9,3,1941,1900,2224,2152,United,323,32,41,SJC,2400,9,11
4,9,3,740,710,1103,957,United,331,66,30,SFO,2419,42,10
4,10,4,1650,1541,1750,1639,United,26,71,69,ORF,157,6,28
4,10,4,903,815,958,914,United,31,44,48,ROA,177,6,18
4,10,4,2247,2218,2343,2322,United,37,21,29,RDU,224,5,14
4,10,4,2304,2205,16,2308,United,38,68,59,PIT,183,9,25
4,10,4,1553,1515,1706,1625,United,38,41,38,RDU,224,5,30
4,10,4,1425,1237,1524,1347,United,42,97,108,GSO,239,3,14
4,10,4,2125,1910,2300,2036,United,43,144,135,CAE,401,6,46
4,10,4,1237,1224,1346,1342,United,47,4,13,SYR,296,3,19
4,10,4,1420,1340,1541,1455,JetBlue,48,46,40,JFK,228,2,31
4,10,4,2208,2155,2317,2317,United,50,0,13,CLT,321,5,14
4,10,4,715,657,836,815,United,52,21,18,LGA,229,6,23
4,10,4,2004,1940,2149,2110,JetBlue,52,39,24,JFK,228,5,48
4,10,4,1145,1040,1305,1201,United,53,64,65,CLT,321,11,16
4,10,4,930,835,1042,948,United,53,54,55,RDU,224,3,16
4,10,4,1526,1224,1648,1352,United,56,176,182,MYR,372,3,23
4,10,4,1207,848,1327,1009,United,56,198,199,BDL,326,4,20
4,10,4,914,845,1043,959,JetBlue,56,44,29,JFK,228,5,28
4,10,4,2400,2200,116,2324,United,58,112,120,CAE,401,4,14
4,10,4,38,2130,148,2306,United,59,162,188,BOS,413,2,9
4,10,4,913,821,1051,947,United,60,64,52,CAE,401,3,35
4,10,4,2101,2055,2225,2224,JetBlue,62,1,6,BOS,413,6,16
4,10,4,2027,1840,2154,2016,United,64,98,107,BOS,413,3,20
4,10,4,1740,1652,1907,1818,United,64,49,48,CAE,401,3,20
4,10,4,1705,1645,1834,1829,United,65,5,20,BOS,413,5,19
4,10,4,1637,1555,1807,1735,JetBlue,65,32,42,BOS,413,5,20
4,10,4,1206,1130,1342,1302,JetBlue,70,40,36,BOS,413,4,22
4,10,4,912,900,1049,1033,JetBlue,74,16,12,BOS,413,6,17
4,10,4,1900,1835,2043,2035,Delta,80,8,25,ATL,533,8,15
4,10,4,1004,710,1143,856,Delta,80,167,174,ATL,533,8,11
4,10,4,1909,1640,2103,1840,United,81,143,149,ATL,533,11,22
4,10,4,1704,1640,1801,1734,United,82,27,24,BNA,542,6,29
4,10,4,1758,1743,1948,1935,Southwest,82,13,15,ATL,533,13,15
4,10,4,1911,1650,2054,1837,United,84,137,141,SAV,515,4,15
4,10,4,1511,1247,1700,1438,Southwest,85,142,144,ATL,533,13,11
4,10,4,1810,1640,1857,1736,United,86,81,90,HSV,595,4,17
4,10,4,829,820,934,909,United,88,25,9,BNA,542,6,31
4,10,4,2042,2000,2133,2055,Southwest,90,38,42,MDW,577,9,12
4,10,4,815,757,921,901,United,91,20,18,ORD,589,14,21
4,10,4,1609,1535,1707,1630,Southwest,96,37,34,MDW,577,3,19
4,10,4,2108,1955,2259,2205,United,96,54,73,MCO,758,3,12
4,10,4,1839,1703,2038,1913,Southwest,97,85,96,MCO,758,9,13
4,10,4,1819,1805,1935,1900,Southwest,98,35,14,MDW,577,6,32
4,10,4,939,858,1142,1112,United,99,30,41,MCO,758,4,20
4,10,4,2336,2150,35,2249,United,100,106,106,SPI,657,5,14
4,10,4,1858,1825,2059,2050,JetBlue,100,9,33,MCO,758,7,14
4,10,4,1734,1710,1915,1828,United,103,47,24,ORD,589,26,32
4,10,4,2149,2139,2354,2355,United,105,-1,10,TPA,810,3,17
4,10,4,1249,1240,1505,1454,United,105,11,9,MCO,758,4,27
4,10,4,1736,1730,1942,1951,United,107,-9,6,MCO,758,4,15
4,10,4,1753,1745,2000,2001,United,107,-1,8,TPA,810,5,15
4,10,4,714,700,918,920,Southwest,112,-2,14,TPA,810,3,9
4,10,4,1537,1440,1801,1720,JetBlue,122,41,57,FLL,901,2,20
4,10,4,626,600,851,830,American,128,21,26,MIA,921,6,11
4,10,4,1914,1900,2144,2124,United,179,20,14,IAH,1190,8,23
4,10,4,724,705,946,915,American,181,31,19,DFW,1172,6,15
4,10,4,818,755,1145,1135,American,187,10,23,SJU,1571,3,17
4,10,4,846,835,1245,1230,United,195,15,11,STT,1605,5,39
4,10,4,1904,1850,2146,2126,United,204,20,14,SAT,1362,3,15
4,10,4,1701,1640,1842,1830,United,204,12,21,DEN,1452,7,10
4,10,4,850,830,1132,1023,United,218,69,20,DEN,1452,45,19
4,10,4,1556,1535,1832,1807,Delta,248,25,21,SLC,1827,5,23
4,10,4,1729,1715,1942,1913,American,267,29,14,PHX,1956,5,41
4,10,4,1545,1435,1755,1708,United,292,47,70,LAX,2288,3,15
4,10,4,1735,1719,2004,2000,United,292,4,16,SFO,2419,5,32
4,10,4,1745,1730,2020,2006,United,294,14,15,SEA,2306,5,36
4,10,4,1048,934,1301,1208,United,295,53,74,LAX,2288,7,11
4,10,4,1716,1710,2002,1949,JetBlue,300,13,6,SAN,2253,6,40
4,10,4,1545,1500,1812,1725,American,301,47,45,LAX,2288,9,17
4,10,4,1955,1938,2221,2225,United,302,-4,17,SFO,2419,4,20
4,10,4,1921,1910,2139,2140,United,302,-1,11,LAX,2288,5,11
4,10,4,1807,1754,2043,2035,United,303,8,13,SMF,2358,4,29
4,10,4,1231,1222,1510,1512,United,307,-2,9,SFO,2419,9,23
4,10,4,2154,2145,23,32,United,310,-9,9,SFO,2419,4,15
4,10,4,1923,1850,2201,2145,JetBlue,312,16,33,OAK,2408,8,18
4,10,4,838,830,1120,1115,United,320,5,8,SFO,2419,8,14
4,11,5,1024,830,1110,935,United,28,95,114,PHL,134,6,12
4,11,5,2336,2205,45,2308,United,35,97,91,PIT,183,4,30
4,11,5,1528,1340,1639,1455,JetBlue,41,104,108,JFK,228,9,21
4,11,5,2233,2218,2339,2322,United,42,17,15,RDU,224,4,20
4,11,5,1947,1759,2056,1929,United,45,87,108,LGA,229,7,17
4,11,5,1952,1659,2120,1806,United,47,194,173,EWR,213,11,30
4,11,5,2310,2212,40,2330,United,50,70,58,CLE,288,6,34
4,11,5,1556,1450,1707,1557,United,53,70,66,EWR,213,5,13
4,11,5,1620,1435,1758,1600,United,53,118,105,BDL,326,7,38
4,11,5,1808,1720,2045,1843,United,53,122,48,CLE,288,9,95
4,11,5,2348,2155,108,2317,United,53,111,113,CLT,321,4,23
4,11,5,1328,1238,1446,1357,United,55,49,50,CLE,288,6,17
4,11,5,1744,1700,1900,1833,United,57,27,44,CLT,321,2,17
4,11,5,1840,1652,2009,1836,United,61,93,108,CHS,441,14,14
4,11,5,834,820,954,948,United,62,6,14,MYR,372,3,15
4,11,5,2350,2130,117,2306,United,64,131,140,BOS,413,8,15
4,11,5,2217,2200,2350,2324,United,65,26,17,CAE,401,3,25
4,11,5,1707,1652,1839,1818,United,65,21,15,CAE,401,2,25
4,11,5,1513,1435,1636,1611,United,66,25,38,BOS,413,5,12
4,11,5,2352,2155,125,2323,United,66,122,117,DTW,383,9,18
4,11,5,2022,1940,2251,2110,JetBlue,67,101,42,JFK,228,15,67
4,11,5,607,601,741,737,Delta,68,4,6,DTW,383,8,18
4,11,5,1111,857,1243,1029,United,70,134,134,DTW,383,7,15
4,11,5,2038,1840,2212,2016,United,75,116,118,BOS,413,5,14
4,11,5,855,835,1040,1027,United,81,13,20,ATL,533,5,19
4,11,5,1510,1459,1652,1645,Southwest,83,7,11,ATL,533,8,11
4,11,5,1307,1220,1500,1411,Delta,83,49,47,ATL,533,18,12
4,11,5,30,2150,215,2331,United,87,164,160,SAV,515,3,15
4,11,5,1330,1239,1519,1420,United,87,59,51,SAV,515,5,17
4,11,5,1236,1220,1431,1408,Delta,87,23,16,DTW,383,7,21
4,11,5,850,835,1034,1021,United,89,13,15,SAV,515,4,11
4,11,5,1349,1235,1548,1435,United,90,73,74,ATL,533,10,19
4,11,5,1306,1247,1459,1438,Southwest,90,21,19,ATL,533,7,16
4,11,5,1733,1650,1940,1837,United,91,63,43,SAV,515,6,30
4,11,5,2318,2205,21,2304,United,93,77,73,ORD,589,8,22
4,11,5,2153,2000,2319,2055,Southwest,94,144,113,MDW,577,10,42
4,11,5,1317,1210,1411,1306,United,95,65,67,HSV,595,5,14
4,11,5,1728,1710,1857,1828,United,95,29,18,ORD,589,9,45
4,11,5,1727,1640,1832,1736,United,98,56,47,HSV,595,4,23
4,11,5,2127,1805,2241,1900,Southwest,100,221,202,MDW,577,8,26
4,11,5,1057,1000,1152,1105,United,101,47,57,ORD,589,4,10
4,11,5,2223,2150,2336,2249,United,106,47,33,SPI,657,3,24
4,11,5,1537,1445,1752,1659,United,107,53,52,MCO,758,6,22
4,11,5,1728,1645,1839,1745,United,108,54,43,BHM,638,5,18
4,11,5,953,858,1155,1112,United,108,43,55,MCO,758,3,11
4,11,5,1913,1825,2133,2050,JetBlue,108,43,48,MCO,758,12,20
4,11,5,2151,2145,33,2355,United,109,38,6,MCO,758,5,48
4,11,5,2008,1955,2232,2205,United,112,27,13,MCO,758,5,27
4,11,5,1353,1228,1601,1444,United,114,77,85,TPA,810,4,10
4,11,5,942,835,1110,1017,Delta,130,53,67,MSP,908,5,13
4,11,5,1759,1750,1949,1935,United,149,14,9,MSY,954,3,18
4,11,5,2218,2205,21,2350,United,155,31,13,MSY,954,2,26
4,11,5,1416,1300,1633,1505,American,183,88,76,DFW,1172,5,9
4,11,5,1759,1720,2053,1935,American,195,78,39,DFW,1172,5,34
4,11,5,2232,2205,20,2346,United,202,34,27,DEN,1452,7,19
4,11,5,2236,1850,140,2126,United,213,254,226,SAT,1362,3,28
4,11,5,1757,1750,1949,1951,United,266,-2,7,PHX,1956,4,22
4,11,5,1454,1436,1654,1640,United,278,14,18,LAS,2066,8,14
4,11,5,1756,1750,2018,2013,United,287,5,6,LAX,2288,6,29
4,11,5,928,840,1149,1114,United,297,35,48,SEA,2306,9,15
4,11,5,1444,1435,1708,1708,United,298,0,9,LAX,2288,6,20
4,11,5,1007,934,1233,1208,United,302,25,33,LAX,2288,9,15
4,11,5,1515,1500,1738,1725,American,302,13,15,LAX,2288,6,15
4,11,5,825,815,1046,1049,United,304,-3,10,LAX,2288,4,13
4,11,5,1803,1730,2145,2006,United,306,99,33,SEA,2306,5,91
4,11,5,927,830,1152,1115,United,308,37,57,SFO,2419,5,12
4,11,5,2013,1938,2356,2225,United,321,91,35,SFO,2419,4,78
4,11,5,1826,1800,2300,2030,American,324,150,26,LAX,2288,9,121
4,11,5,2126,1850,113,2145,JetBlue,332,208,156,OAK,2408,7,68
4,12,6,1801,1640,1926,1746,United,36,100,81,PIT,183,5,44
4,12,6,947,815,1041,914,United,36,87,92,ROA,177,4,14
4,12,6,1327,1230,1436,1328,United,37,68,57,ORF,157,3,29
4,12,6,2345,2205,113,2308,United,38,125,100,PIT,183,6,44
4,12,6,1338,1318,1442,1420,United,38,22,20,PIT,183,4,22
4,12,6,2225,2202,2334,2320,United,43,14,23,CLE,288,4,22
4,12,6,1729,1715,1856,1835,United,43,21,14,ROC,289,3,41
4,12,6,1744,1720,1855,1831,United,43,24,24,RDU,224,3,25
4,12,6,2210,2155,2315,2310,United,44,5,15,SYR,296,7,14
4,12,6,755,700,859,812,United,46,47,55,EWR,213,8,10
4,12,6,1629,1515,1734,1625,United,46,69,74,RDU,224,4,15
4,12,6,1440,1340,1730,1455,JetBlue,47,155,60,JFK,228,2,121
4,12,6,823,815,1000,929,United,49,31,8,LGA,229,2,46
4,12,6,1622,1450,1817,1554,United,50,143,92,EWR,213,6,59
4,12,6,2033,1940,2156,2110,JetBlue,50,46,53,JFK,228,14,19
4,12,6,1800,1720,1924,1843,United,51,41,40,CLE,288,3,30
4,12,6,1136,1100,1414,1204,United,52,130,36,EWR,213,4,102
4,12,6,1324,1238,1507,1357,United,52,70,46,CLE,288,5,46
4,12,6,1805,1745,1918,1910,United,55,8,20,CLT,321,5,13
4,12,6,2336,2155,110,2317,United,58,113,101,CLT,321,5,31
4,12,6,847,826,1020,1000,United,58,20,21,BOS,413,3,32
4,12,6,1900,1700,2027,1833,United,59,114,120,CLT,321,3,25
4,12,6,635,600,803,715,JetBlue,60,48,35,JFK,228,9,19
4,12,6,133,2145,303,2313,United,61,230,228,DTW,383,6,23
4,12,6,1311,1224,1500,1348,United,61,72,47,PVD,372,4,44
4,12,6,1930,1435,2051,1609,United,65,282,295,BOS,413,5,11
4,12,6,2206,2200,2334,2324,United,70,10,6,CAE,401,4,14
4,12,6,1807,1652,1936,1818,United,70,78,75,CAE,401,2,17
4,12,6,831,820,1010,952,United,73,18,11,DTW,383,6,20
4,12,6,1240,1220,1429,1408,Delta,76,21,20,DTW,383,11,22
4,12,6,2226,2140,7,2320,United,80,47,46,CHS,441,4,17
4,12,6,1242,1220,1436,1420,United,89,16,22,ATL,533,4,21
4,12,6,1318,1239,1549,1420,United,90,89,39,SAV,515,4,57
4,12,6,1041,1030,1239,1217,Delta,91,22,11,ATL,533,13,14
4,12,6,1825,1740,2030,1940,United,92,50,45,ATL,533,9,24
4,12,6,1923,1648,2104,1834,United,92,150,155,SAV,515,6,3
4,12,6,1731,1725,1939,1916,Delta,92,23,6,ATL,533,7,29
4,12,6,1831,1743,2026,1935,Southwest,93,51,48,ATL,533,7,15
4,12,6,2153,2145,2243,2246,United,94,-3,8,ORD,589,6,10
4,12,6,1812,1640,1905,1734,United,96,91,92,BNA,542,6,11
4,12,6,1852,1835,2055,2035,Delta,96,20,17,ATL,533,9,18
4,12,6,1729,1710,1828,1822,United,100,6,19,ORD,589,8,11
4,12,6,904,815,1005,904,United,101,61,49,BNA,542,6,14
4,12,6,1648,1640,1818,1736,United,113,42,8,HSV,595,4,33
4,12,6,808,745,1029,1000,JetBlue,113,29,23,MCO,758,9,19
4,12,6,2150,2139,2358,2355,United,115,3,11,TPA,810,2,11
4,12,6,2150,2135,5,2345,United,116,20,15,MCO,758,4,15
4,12,6,1421,1240,1631,1454,United,118,97,101,MCO,758,4,8
4,12,6,1738,1710,2007,1924,United,118,43,28,MCO,758,4,27
4,12,6,1039,1030,1307,1240,United,127,27,9,MCO,758,8,13
4,12,6,1726,1655,2001,1911,United,131,50,31,TPA,810,3,21
4,12,6,1759,1745,2044,2026,United,138,18,14,FLL,901,6,21
4,12,6,1454,1440,1737,1720,JetBlue,138,17,14,FLL,901,3,22
4,12,6,1902,1835,2124,2041,United,164,43,27,OKC,1136,7,31
4,12,6,1744,1730,2008,1915,United,168,53,14,MSY,954,7,29
4,12,6,2215,2155,21,2340,United,169,41,20,MSY,954,5,12
4,12,6,1732,1720,1906,1858,United,185,8,12,DEN,1452,8,21
4,12,6,2203,2145,2332,2326,United,190,6,18,DEN,1452,8,11
4,12,6,2051,1904,2346,2128,United,191,138,107,IAH,1190,6,38
4,12,6,1000,830,1138,1023,United,195,75,90,DEN,1452,13,10
4,12,6,751,730,1027,945,United,197,42,21,IAH,1190,8,11
4,12,6,1759,1745,2037,2021,United,199,16,14,AUS,1297,3,16
4,12,6,844,825,1233,1217,United,205,16,19,STT,1605,4,20
4,12,6,1934,1850,2247,2126,United,220,81,44,SAT,1362,15,18
4,12,6,1814,1804,2109,2018,United,223,51,10,ABQ,1628,6,66
4,12,6,2038,1730,2215,1925,United,255,170,188,TUS,1933,4,18
4,12,6,1836,1750,2019,1951,United,262,28,46,PHX,1956,7,14
4,12,6,2022,1955,2207,2210,JetBlue,265,-3,27,LAS,2066,9,11
4,12,6,1752,1705,1954,1914,United,276,40,47,LAS,2066,7,19
4,12,6,850,835,1056,1039,United,278,17,15,LAS,2066,7,21
4,12,6,1833,1750,2045,1959,United,285,46,43,LAX,2288,5,22
4,12,6,1951,1650,2158,1920,United,287,158,181,LAX,2288,6,14
4,12,6,2011,1800,2212,2030,American,288,102,131,LAX,2288,4,9
4,12,6,1758,1725,2026,1953,United,291,33,33,SAN,2253,2,35
4,12,6,1756,1750,2020,2019,United,293,1,6,SEA,2306,6,25
4,12,6,1550,1435,1800,1709,United,297,51,75,SEA,2306,4,9
4,12,6,1702,1546,1931,1811,United,298,80,76,SAN,2253,1,30
4,12,6,2038,1815,2254,2046,United,298,128,143,PDX,2327,5,13
4,12,6,1422,1415,1635,1650,JetBlue,298,-15,7,LGB,2277,4,11
4,12,6,1533,1500,1750,1725,American,300,25,33,LAX,2288,5,12
4,12,6,1646,1440,1932,1730,United,301,122,126,SFO,2419,3,42
4,12,6,1958,1930,2216,2217,United,301,-1,28,SFO,2419,5,12
4,12,6,928,840,1144,1114,United,301,30,48,SEA,2306,4,11
4,12,6,1937,1900,2155,2152,United,304,3,37,SJC,2400,4,10
4,12,6,2204,2135,50,7,United,305,43,29,LAX,2288,5,36
4,12,6,926,920,1155,1145,American,308,10,6,LAX,2288,7,14
4,12,6,1844,1649,2141,1945,United,309,116,115,SFO,2419,4,44
4,12,6,755,710,1028,957,United,310,31,45,SFO,2419,9,14
4,12,6,2150,2135,24,22,United,315,2,15,SFO,2419,6,13
4,12,6,826,820,1100,1045,United,317,15,6,SAN,2253,4,13
4,12,6,1007,830,1244,1120,United,317,84,97,SFO,2419,7,13
4,13,7,2218,2205,2307,2308,United,33,-1,13,PIT,183,4,12
4,13,7,1641,1534,1737,1632,United,37,65,67,ORF,157,3,16
4,13,7,1122,1105,1239,1218,JetBlue,43,21,17,JFK,228,3,31
4,13,7,1729,1720,1838,1831,United,44,7,9,RDU,224,9,16
4,13,7,1727,1720,1840,1843,United,50,-3,7,CLE,288,4,19
4,13,7,1643,1617,1809,1754,Delta,60,15,26,DTW,383,7,19
4,13,7,1930,1840,2047,2016,United,62,31,50,BOS,413,5,10
4,13,7,1227,1220,1404,1408,Delta,62,-4,7,DTW,383,17,18
4,13,7,823,815,1005,941,United,77,24,8,CAE,401,3,22
4,13,7,1704,1652,1847,1836,United,78,11,12,CHS,441,9,16
4,13,7,1817,1743,1955,1935,Southwest,81,20,34,ATL,533,8,9
4,13,7,1442,1435,1538,1545,United,85,-7,7,ORD,589,10,21
4,13,7,1521,1515,1710,1705,Delta,86,5,6,ATL,533,7,16
4,13,7,2031,2000,2110,2055,Southwest,87,15,31,MDW,577,4,8
